Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Daily_Return_Pct,Volatility_Range,SMA_50,RSI_14,MACD_Value,Bollinger_Bands_Upper
1948-02-18,64.14,63.65,64.55,63.26,8258638,-0.764,1.29,60.8844,53.53,0.8692,66.5173
1948-02-19,63.65,64.98,65.73,63.25,6318501,2.0896,2.48,60.9706,59.75,0.8861,66.5342
1948-02-20,64.98,66.79,67.62,64.91,15299772,2.7855,2.71,61.1128,66.36,1.0336,66.9495
1948-02-23,66.79,68.5,69.16,65.56,7503354,2.5603,3.6,61.3188,71.18,1.2739,67.7707
1948-02-24,68.5,69.51,70.18,67.17,11917899,1.4745,3.01,61.5158,73.58,1.5281,68.5648
1948-02-25,69.51,69.09,71.25,67.36,7245575,-0.6042,3.89,61.7158,70.93,1.6764,68.9089
1948-02-26,69.09,68.56,70.33,66.39,6704723,-0.7671,3.94,61.8744,67.62,1.7312,69.3529
1948-02-27,68.56,70.16,70.31,66.61,7487552,2.3337,3.7,62.0668,71.89,1.882,70.1035
1948-03-01,70.16,68.29,71.53,68.07,16564977,-2.6653,3.46,62.2412,61.66,1.8296,70.3471
1948-03-02,68.29,69.07,69.79,68.18,11822907,1.1422,1.61,62.465,63.96,1.8299,70.7232
1948-03-03,69.07,71.27,71.36,68.49,18440890,3.1852,2.87,62.7418,69.52,1.9847,71.5245
1948-03-04,71.27,68.57,72.26,67.81,11295083,-3.7884,4.45,62.9688,57.75,1.8681,71.7194
1948-03-05,68.57,68.55,68.63,68.51,8608618,-0.0292,0.12,63.1842,57.67,1.7538,71.8926
1948-03-08,68.55,68.31,69.44,68.15,10397099,-0.3501,1.29,63.4334,56.68,1.6251,72.0279
1948-03-09,68.31,69.06,70.05,66.3,3682732,1.0979,3.75,63.6948,59.04,1.5656,72.1582
1948-03-10,69.06,69.17,70.21,66.63,17144198,0.1593,3.58,63.9106,59.39,1.5099,72.2967
1948-03-11,69.17,69.84,72.02,67.72,10202136,0.9686,4.3,64.1324,61.55,1.5025,72.4372
1948-03-12,69.84,68.83,71.5,68.28,17040797,-1.4462,3.22,64.336,56.67,1.399,72.3259
1948-03-15,68.83,68.47,70.36,66.65,11254361,-0.523,3.71,64.5406,54.99,1.2733,72.117
1948-03-16,68.47,68.79,69.14,68.14,1047617,0.4674,1.0,64.7388,56.23,1.1858,71.8381
1948-03-17,68.79,68.6,69.2,68.11,17769738,-0.2762,1.09,64.9222,55.26,1.0886,71.2048
1948-03-18,68.6,68.3,68.89,67.79,2592674,-0.4373,1.1,65.0906,53.68,0.9761,70.6607
1948-03-19,68.3,68.43,69.74,67.48,10215218,0.1903,2.26,65.276,54.29,0.8872,70.4644
1948-03-22,68.43,68.11,68.61,67.31,7300641,-0.4676,1.3,65.4698,52.46,0.7819,70.4804
1948-03-23,68.11,68.65,68.68,68.06,19200370,0.7928,0.62,65.668,55.21,0.7336,70.4193
1948-03-24,68.65,68.53,70.06,68.38,19874650,-0.1748,1.68,65.8382,54.45,0.6778,70.3976
1948-03-25,68.53,67.04,68.68,66.92,12676336,-2.1742,1.76,65.9874,46.07,0.5075,70.5268
1948-03-26,67.04,68.17,68.46,65.52,2640712,1.6856,2.94,66.163,52.09,0.4584,70.3239
1948-03-29,68.17,68.31,69.03,67.89,8237547,0.2054,1.14,66.3122,52.8,0.4259,70.3239
1948-03-30,68.31,67.37,69.2,66.43,10888621,-1.3761,2.77,66.4256,47.73,0.3206,70.3335
1948-03-31,67.37,65.68,67.41,64.9,6755873,-2.5085,2.51,66.5178,40.25,0.0996,70.0566
1948-04-01,65.68,66.4,66.74,65.07,3644637,1.0962,1.67,66.62,44.26,-0.0172,70.1491
1948-04-02,66.4,66.8,66.93,64.4,11184633,0.6024,2.53,66.713,46.41,-0.0766,70.1574
1948-04-05,66.8,66.47,67.33,64.57,5355934,-0.494,2.76,66.7912,44.87,-0.1486,70.1971
1948-04-06,66.47,66.21,67.93,66.14,9442716,-0.3912,1.79,66.892,43.64,-0.2241,70.1489
1948-04-07,66.21,65.22,68.19,65.15,11123485,-1.4952,3.04,66.9856,39.24,-0.3596,70.169
1948-04-08,65.22,63.68,66.54,63.57,9814709,-2.3612,2.97,66.991,33.57,-0.5846,70.2506
1948-04-09,63.68,63.78,63.94,62.43,9400307,0.157,1.51,66.9946,34.23,-0.7462,70.3404
1948-04-12,63.78,62.89,64.62,62.75,12350502,-1.3954,1.87,66.9804,31.24,-0.9353,70.5187
1948-04-13,62.89,64.9,64.96,62.6,11186595,3.1961,2.36,66.9842,43.31,-0.9124,70.3083
1948-04-14,64.9,66.96,67.03,64.19,10322933,3.1741,2.84,67.0136,52.5,-0.7198,70.1159
1948-04-15,66.96,66.89,67.57,65.5,14382297,-0.1045,2.07,67.0574,52.19,-0.5663,69.957
1948-04-16,66.89,66.36,67.28,66.06,14212216,-0.7923,1.22,67.0838,49.8,-0.4818,69.7343
1948-04-19,66.36,67.34,69.57,64.79,8388800,1.4768,4.78,67.1152,54.0,-0.332,69.6304
1948-04-20,67.34,66.93,68.0,66.51,10195491,-0.6089,1.49,67.1712,52.04,-0.2435,69.3785
1948-04-21,66.93,65.44,67.95,64.92,11629551,-2.2262,3.03,67.1854,45.55,-0.2903,69.0579
1948-04-22,65.44,65.64,67.49,65.18,957136,0.3056,2.31,67.2118,46.52,-0.3076,68.9642
1948-04-23,65.64,65.89,66.68,62.49,381420,0.3809,4.19,67.2522,47.76,-0.2978,68.6766
1948-04-26,65.89,67.04,69.08,65.88,19502461,1.7453,3.2,67.3126,53.16,-0.195,68.4353
1948-04-27,67.04,65.85,68.75,65.37,12710044,-1.7751,3.38,67.3468,47.67,-0.2071,68.2625
1948-04-28,65.85,64.58,66.94,64.05,6386653,-1.9286,2.89,67.3654,42.61,-0.3156,68.2694
1948-04-29,64.58,64.86,65.96,63.64,17295941,0.4336,2.32,67.363,44.02,-0.3746,68.2046
1948-04-30,64.86,65.2,66.84,64.72,2224758,0.5242,2.12,67.3312,45.77,-0.3895,68.0769
1948-05-03,65.2,65.34,65.94,63.83,13352862,0.2147,2.11,67.268,46.5,-0.3855,67.9887
1948-05-04,65.34,63.63,65.43,62.61,10358580,-2.6171,2.82,67.1504,39.44,-0.5144,67.9826
1948-05-05,63.63,62.75,63.88,62.63,6666442,-1.383,1.25,67.0236,36.38,-0.6798,68.1243
1948-05-06,62.75,62.66,62.93,62.11,4062911,-0.1434,0.82,66.9056,36.07,-0.8087,68.2287
1948-05-07,62.66,64.19,65.23,61.89,7071781,2.4417,3.34,66.7862,44.66,-0.7785,68.2122
1948-05-10,64.19,65.74,68.27,62.11,19607188,2.4147,6.16,66.7352,51.74,-0.6223,68.1383
1948-05-11,65.74,65.17,66.66,64.13,9521539,-0.8671,2.53,66.6572,49.24,-0.5383,68.1438
1948-05-12,65.17,63.11,65.79,62.36,7165323,-3.161,3.43,66.494,41.46,-0.6307,68.0369
1948-05-13,63.11,62.75,63.8,62.62,12527452,-0.5704,1.18,66.3776,40.27,-0.7246,67.9237
1948-05-14,62.75,63.81,63.98,62.54,19757190,1.6892,1.44,66.2828,45.28,-0.7054,67.7729
1948-05-17,63.81,65.05,66.67,61.3,2315222,1.9433,5.37,66.2176,50.51,-0.5834,67.4214
1948-05-18,65.05,63.07,66.87,62.88,3884031,-3.0438,3.99,66.0978,43.38,-0.6391,67.1295
1948-05-19,63.07,62.32,65.07,62.15,9195273,-1.1892,2.92,65.9608,41.02,-0.7352,67.1316
1948-05-20,62.32,61.75,62.67,61.18,3585931,-0.9146,1.49,65.799,39.27,-0.8477,67.1248
1948-05-21,61.75,60.71,63.47,59.83,939294,-1.6842,3.64,65.6366,36.23,-1.0091,67.1566
1948-05-24,60.71,61.1,62.61,59.38,13117835,0.6424,3.23,65.4892,38.16,-1.0929,66.7639
1948-05-25,61.1,63.75,65.02,61.04,10352350,4.3372,3.98,65.3884,49.38,-0.9348,66.4862
1948-05-26,63.75,64.74,65.57,62.92,12372716,1.5529,2.65,65.3112,52.82,-0.7212,66.5066
1948-05-27,64.74,66.28,66.29,64.63,9636331,2.3787,1.66,65.2708,57.65,-0.4229,66.7707
1948-05-28,66.28,67.91,69.31,65.06,9083542,2.4593,4.25,65.2604,62.07,-0.0542,67.3876
1948-05-31,67.91,68.16,68.2,67.43,6037075,0.3681,0.77,65.2614,62.71,0.2551,67.9774
1948-06-01,68.16,68.86,69.65,67.19,6825062,1.027,2.46,65.2656,64.53,0.5504,68.7946
1948-06-02,68.86,68.86,69.79,68.1,4704570,0.0,1.69,65.2722,64.53,0.7755,69.4912
1948-06-03,68.86,69.51,69.86,68.08,227873,0.9439,1.78,65.3216,66.29,0.9949,70.2268
1948-06-04,69.51,69.33,69.67,68.01,4898210,-0.259,1.66,65.3448,65.32,1.1411,70.8322
1948-06-07,69.33,69.24,70.2,69.1,6082022,-0.1298,1.1,65.3634,64.81,1.2354,71.2959
1948-06-08,69.24,69.95,70.82,67.58,552334,1.0254,3.24,65.415,67.0,1.3519,71.8867
1948-06-09,69.95,69.25,70.88,69.04,3682184,-1.0007,1.84,65.4864,62.85,1.3719,72.297
1948-06-10,69.25,71.38,71.89,68.87,7387829,3.0758,3.02,65.586,69.12,1.5419,73.0111
1948-06-11,71.38,70.79,72.24,70.37,15171742,-0.8266,1.87,65.6658,65.81,1.6104,73.5475
1948-06-14,70.79,73.59,73.78,70.66,1418230,3.9554,3.12,65.8082,72.54,1.8691,74.5953
1948-06-15,73.59,74.87,74.9,72.55,9026250,1.7394,2.35,65.9814,74.96,2.1526,75.708
1948-06-16,74.87,73.91,75.48,73.22,15380985,-1.2822,2.26,66.1552,69.97,2.2736,76.3499
1948-06-17,73.91,72.77,75.49,71.87,19024880,-1.5424,3.62,66.337,64.48,2.2515,76.5483
1948-06-18,72.77,73.83,75.42,71.67,8706606,1.4566,3.75,66.538,67.07,2.2931,76.5362
1948-06-21,73.83,74.36,75.12,73.57,13333999,0.7179,1.55,66.7674,68.31,2.3419,76.3655
1948-06-22,74.36,75.77,75.89,73.3,10734223,1.8962,2.59,66.9848,71.4,2.4659,76.7175
1948-06-23,75.77,74.98,76.12,74.46,239300,-1.0426,1.66,67.1452,67.43,2.4719,76.8376
1948-06-24,74.98,77.24,77.69,72.77,13097492,3.0141,4.92,67.3522,72.2,2.6287,77.5091
1948-06-25,77.24,77.01,77.48,76.87,13044390,-0.2978,0.61,67.5652,71.06,2.7033,78.1289
1948-06-28,77.01,80.38,80.47,76.93,18256612,4.3761,3.54,67.826,76.83,2.9997,79.4663
1948-06-29,80.38,81.14,82.05,79.98,15703216,0.9455,2.07,68.1102,77.9,3.2584,80.7795
1948-06-30,81.14,81.79,82.46,79.65,17183694,0.8011,2.81,68.4372,78.8,3.4759,81.9927
1948-07-01,81.79,81.91,83.05,81.34,19927724,0.1467,1.71,68.7626,78.97,3.6161,83.0435
1948-07-02,81.91,82.57,83.06,79.98,4235828,0.8058,3.08,69.0962,79.93,3.7375,84.0144
1948-07-05,82.57,83.23,84.66,81.06,17321605,0.7993,3.6,69.42,80.86,3.8426,84.8982
1948-07-06,83.23,82.86,84.0,82.29,8797849,-0.4446,1.71,69.7602,78.65,3.8517,85.5579
1948-07-07,82.86,82.78,83.05,82.68,4136149,-0.0965,0.37,70.1242,78.15,3.8085,85.9059
1948-07-08,82.78,82.08,83.1,80.78,13823540,-0.8456,2.32,70.4686,73.74,3.6755,86.2015
1948-07-09,82.08,83.32,84.07,81.89,13420280,1.5107,2.18,70.831,76.29,3.6282,86.4541
1948-07-12,83.32,83.45,83.52,82.75,19353817,0.156,0.77,71.1932,76.55,3.5603,86.8825
1948-07-13,83.45,82.83,85.71,80.98,18268697,-0.743,4.73,71.5772,72.51,3.417,87.2031
1948-07-14,82.83,82.91,84.08,81.23,19302937,0.0966,2.85,71.9804,72.71,3.2722,87.3492
1948-07-15,82.91,83.35,85.08,81.89,13624017,0.5307,3.19,72.3942,73.84,3.1565,87.2365
1948-07-16,83.35,82.16,83.89,81.53,16284671,-1.4277,2.36,72.7536,65.9,2.935,86.9503
1948-07-19,82.16,81.7,82.57,81.25,14745711,-0.5599,1.32,73.0728,63.08,2.6913,86.5215
1948-07-20,81.7,82.17,82.53,81.45,10834372,0.5753,1.08,73.4128,64.74,2.5072,86.2088
1948-07-21,82.17,80.22,83.59,79.37,17719262,-2.3731,4.22,73.755,53.9,2.1788,85.4102
1948-07-22,80.22,79.94,81.18,79.2,10043377,-0.349,1.98,74.0988,52.54,1.8744,85.0022
1948-07-23,79.94,79.62,80.48,78.81,1902873,-0.4003,1.67,74.415,50.96,1.589,84.4049
1948-07-26,79.62,80.72,82.14,78.98,1603111,1.3816,3.16,74.7284,55.88,1.435,84.3771
1948-07-27,80.72,79.98,80.98,78.56,18761518,-0.9167,2.42,75.0666,52.09,1.239,84.4657
1948-07-28,79.98,81.02,81.59,79.42,14512920,1.3003,2.17,75.4406,56.55,1.1543,84.4631
1948-07-29,81.02,80.73,81.2,79.35,15453586,-0.3579,1.85,75.8202,55.01,1.0516,84.4617
1948-07-30,80.73,79.89,82.38,79.87,10653055,-1.0405,2.51,76.2038,50.71,0.8922,84.4526
1948-08-02,79.89,80.01,80.07,78.36,1246268,0.1502,1.71,76.582,51.3,0.7667,84.3035
1948-08-03,80.01,79.5,80.02,77.99,11129994,-0.6374,2.03,76.897,48.65,0.6189,84.2184
1948-08-04,79.5,78.11,81.92,77.67,16263040,-1.7484,4.25,77.1644,42.26,0.3852,84.2713
1948-08-05,78.11,79.39,79.71,77.65,11630262,1.6387,2.06,77.4266,48.92,0.2998,84.2063
1948-08-06,79.39,79.92,79.93,77.58,15156993,0.6676,2.35,77.6668,51.41,0.2718,83.8843
1948-08-09,79.92,80.31,81.45,79.63,15219416,0.488,1.82,77.9098,53.23,0.2779,83.48
1948-08-10,80.31,79.74,81.11,79.58,11862299,-0.7097,1.53,78.1274,50.27,0.234,83.1705
1948-08-11,79.74,79.64,81.02,78.59,15400187,-0.1254,2.43,78.343,49.75,0.1889,82.7895
1948-08-12,79.64,79.61,80.17,79.21,9427440,-0.0377,0.96,78.545,49.59,0.1491,82.1792
1948-08-13,79.61,79.16,80.42,78.67,7038578,-0.5653,1.75,78.7416,47.05,0.0803,81.8553
1948-08-16,79.16,79.73,80.5,78.82,6226393,0.7201,1.68,78.9514,50.51,0.071,81.5873
1948-08-17,79.73,79.33,80.46,77.18,5201494,-0.5017,3.28,79.139,48.13,0.0309,81.0922
1948-08-18,79.33,80.1,80.68,79.0,13645553,0.9706,1.68,79.356,52.74,0.0606,81.0795
1948-08-19,80.1,81.05,81.64,79.54,4791032,1.186,2.1,79.5494,57.72,0.159,81.2497
1948-08-20,81.05,82.47,82.7,79.6,7210525,1.752,3.1,79.783,63.86,0.3475,81.8083
1948-08-23,82.47,81.56,82.9,80.7,10635681,-1.1034,2.2,79.9424,58.05,0.4187,81.9559
1948-08-24,81.56,82.52,83.47,81.41,7439755,1.177,2.06,80.0954,61.98,0.5462,82.3774
1948-08-25,82.52,82.36,82.54,81.48,1692611,-0.1939,1.06,80.2644,60.95,0.6272,82.626
1948-08-26,82.36,81.87,82.6,80.0,16247540,-0.5949,2.6,80.4464,57.8,0.6444,82.7837
1948-08-27,81.87,82.83,83.37,81.56,11817077,1.1726,1.81,80.6264,61.95,0.7271,83.1635
1948-08-30,82.83,80.68,83.91,80.18,13305626,-2.5957,3.73,80.7528,50.06,0.6121,83.1901
1948-08-31,80.68,81.11,81.18,79.88,16954601,0.533,1.3,80.8596,52.05,0.5493,83.2416
1948-09-01,81.11,81.74,83.72,80.44,18516531,0.7767,3.28,80.9948,54.87,0.5441,83.2019
1948-09-02,81.74,81.16,82.24,80.81,13382686,-0.7096,1.43,81.0732,51.84,0.4876,83.209
1948-09-03,81.16,81.45,83.32,80.72,597531,0.3573,2.6,81.162,53.23,0.4609,83.2584
1948-09-06,81.45,81.55,81.81,81.45,12610328,0.1228,0.36,81.1854,53.73,0.4427,83.3179
1948-09-07,81.55,81.87,83.2,81.46,11099191,0.3924,1.74,81.2,55.36,0.4489,83.3796
1948-09-08,81.87,81.02,82.92,80.22,15619700,-1.0382,2.7,81.1846,50.29,0.3808,83.3455
1948-09-09,81.02,78.69,82.21,77.99,14961196,-2.8758,4.22,81.1202,39.58,0.1373,83.4688
1948-09-10,78.69,76.98,78.71,76.45,3242638,-2.1731,2.26,81.0084,33.88,-0.1915,83.8836
1948-09-13,76.98,76.19,77.72,75.06,11080823,-1.0262,2.66,80.8676,31.61,-0.5099,84.3901
1948-09-14,76.19,75.55,77.45,75.03,2197410,-0.84,2.42,80.7214,29.87,-0.8046,84.8729
1948-09-15,75.55,76.28,76.3,74.9,18410632,0.9662,1.4,80.5914,34.32,-0.9681,85.1072
1948-09-16,76.28,77.43,78.41,74.39,13979530,1.5076,4.02,80.4984,40.7,-0.9934,85.1052
1948-09-17,77.43,78.73,80.71,77.31,17505339,1.6789,3.4,80.4066,46.97,-0.8982,84.8481
1948-09-20,78.73,77.72,79.12,76.4,1472792,-1.2829,2.72,80.292,43.15,-0.894,84.7138
1948-09-21,77.72,77.89,78.8,76.25,19627413,0.2187,2.55,80.1932,43.98,-0.8669,84.3938
1948-09-22,77.89,77.52,78.81,77.3,11984594,-0.475,1.51,80.0854,42.53,-0.8654,84.0637
1948-09-23,77.52,77.98,78.2,76.61,1344477,0.5934,1.59,79.978,44.96,-0.8176,83.7606
1948-09-24,77.98,77.54,79.64,77.03,4568906,-0.5642,2.61,79.8856,43.08,-0.8059,83.2182
1948-09-27,77.54,76.57,77.72,75.94,2200886,-1.251,1.78,79.783,39.2,-0.865,83.0584
1948-09-28,76.57,76.39,77.48,76.27,14240541,-0.2351,1.21,79.6674,38.51,-0.9158,82.7947
1948-09-29,76.39,75.2,76.73,74.05,8279877,-1.5578,2.68,79.567,34.21,-1.04,82.4287
1948-09-30,75.2,74.83,75.22,74.83,1714595,-0.492,0.39,79.4648,32.97,-1.1551,82.1223
1948-10-01,74.83,73.51,75.81,73.45,10813577,-1.764,2.36,79.3426,28.96,-1.3373,81.7995
1948-10-04,73.51,74.87,75.8,72.9,9340481,1.8501,2.9,79.2256,37.41,-1.3564,81.1607
1948-10-05,74.87,76.26,77.37,74.32,9114124,1.8566,3.05,79.1512,44.66,-1.245,80.2189
1948-10-06,76.26,76.25,76.38,75.37,12715799,-0.0131,1.01,79.0558,44.62,-1.1443,79.3557
1948-10-07,76.25,75.56,76.46,74.81,13538245,-0.9049,1.65,78.9524,41.83,-1.1074,79.0547
1948-10-08,75.56,76.32,78.18,75.49,13010644,1.0058,2.69,78.881,45.85,-1.0053,79.0107
1948-10-11,76.32,75.32,77.87,74.76,3282492,-1.3103,3.11,78.7872,41.76,-0.9936,79.0131
1948-10-12,75.32,77.12,78.75,74.89,11220691,2.3898,3.86,78.7396,50.33,-0.8295,79.0802
1948-10-13,77.12,76.76,77.55,76.29,9106635,-0.4668,1.26,78.7126,48.79,-0.7202,79.1059
1948-10-14,76.76,76.16,77.12,75.04,13539371,-0.7817,2.08,78.648,46.24,-0.6742,79.0076
1948-10-15,76.16,74.28,78.7,74.15,7317060,-2.4685,4.55,78.5352,39.31,-0.7805,78.7148
1948-10-18,74.28,73.03,75.3,72.01,4405759,-1.6828,3.29,78.3896,35.5,-0.9546,78.7454
1948-10-19,73.03,73.49,73.94,71.6,13585917,0.6299,2.34,78.2646,37.88,-1.0434,78.5809
1948-10-20,73.49,75.08,76.16,71.73,5247055,2.1636,4.43,78.1734,45.4,-0.9743,78.3455
1948-10-21,75.08,75.67,75.88,73.65,16498458,0.7858,2.23,78.0946,47.92,-0.8619,77.9951
1948-10-22,75.67,75.82,77.25,75.34,6962491,0.1982,1.91,78.0278,48.57,-0.7521,77.7256
1948-10-25,75.82,74.72,76.83,73.37,2919197,-1.4508,3.46,77.9276,44.21,-0.7453,77.5875
1948-10-26,74.72,74.39,76.04,73.4,3499850,-0.4416,2.64,77.8288,42.97,-0.7577,77.4673
1948-10-27,74.39,74.26,74.43,73.37,4511512,-0.1748,1.06,77.712,42.46,-0.7692,77.4622
1948-10-28,74.26,72.9,74.4,72.68,16563269,-1.8314,1.72,77.549,37.48,-0.878,77.5824
1948-10-29,72.9,72.57,73.64,71.81,10453588,-0.4527,1.83,77.351,36.36,-0.9795,77.6912
1948-11-01,72.57,72.83,73.95,71.71,3083867,0.3583,2.24,77.1764,37.93,-1.0271,77.768
1948-11-02,72.83,72.92,73.12,72.19,8493407,0.1236,0.93,76.9844,38.49,-1.0455,77.6664
1948-11-03,72.92,72.39,73.44,71.9,9613108,-0.7268,1.54,76.785,36.39,-1.0903,77.5717
1948-11-04,72.39,72.2,72.65,71.94,10363212,-0.2625,0.71,76.5916,35.64,-1.1282,77.5458
1948-11-05,72.2,72.43,72.99,71.79,15914785,0.3186,1.2,76.3836,37.33,-1.1266,77.3354
1948-11-08,72.43,72.16,73.17,71.48,16676914,-0.3728,1.69,76.2132,36.13,-1.1341,77.2612
1948-11-09,72.16,71.25,73.06,70.48,687204,-1.2611,2.58,76.016,32.37,-1.1996,76.8606
1948-11-10,71.25,71.25,72.16,70.91,17044764,0.0,1.25,75.8062,32.37,-1.2373,76.4403
1948-11-11,71.25,70.95,71.27,70.49,14573668,-0.4211,0.78,75.602,31.13,-1.2766,76.1063
1948-11-12,70.95,69.01,72.26,68.79,9219920,-2.7343,3.47,75.3532,24.57,-1.4477,76.3571
1948-11-15,69.01,69.54,70.27,67.86,15772080,0.768,2.41,75.113,28.97,-1.5229,76.512
1948-11-16,69.54,67.98,70.38,67.8,3739449,-2.2433,2.58,74.8352,24.45,-1.6889,76.7931
1948-11-17,67.98,68.78,69.9,67.73,13530582,1.1768,2.17,74.5904,30.45,-1.7359,76.6089
1948-11-18,68.78,68.01,68.87,66.37,13536383,-1.1195,2.5,74.3768,28.13,-1.8144,76.2875
1948-11-19,68.01,68.92,69.18,67.44,5665688,1.338,1.74,74.2156,34.47,-1.7826,75.7005
1948-11-22,68.92,68.81,69.49,68.06,17718657,-0.1596,1.43,74.068,34.08,-1.7462,75.2735
1948-11-23,68.81,66.79,69.19,66.05,2623447,-2.9356,3.14,73.8928,27.83,-1.8589,75.046
1948-11-24,66.79,66.29,67.77,65.68,677593,-0.7486,2.09,73.693,26.54,-1.9658,74.7733
1948-11-25,66.29,65.62,67.3,65.05,2676753,-1.0107,2.25,73.4568,24.86,-2.0807,74.7326
1948-11-26,65.62,64.73,67.03,63.95,7255208,-1.3563,3.08,73.1768,22.81,-2.218,74.7413
1948-11-29,64.73,64.94,65.77,63.57,15006762,0.3244,2.2,72.9212,24.4,-2.2835,74.5263
1948-11-30,64.94,65.24,66.99,63.84,3449059,0.462,3.15,72.6682,26.72,-2.2849,74.1351
1948-12-01,65.24,63.69,66.2,62.04,3906459,-2.3758,4.16,72.3916,22.82,-2.3836,73.907
1948-12-02,63.69,64.16,64.3,62.97,8020797,0.7379,1.33,72.1152,26.33,-2.3963,73.52
1948-12-03,64.16,63.18,64.84,63.08,13387876,-1.5274,1.76,71.828,23.89,-2.4571,73.0544
1948-12-06,63.18,63.16,64.2,62.34,15957149,-0.0317,1.86,71.5598,23.84,-2.4783,72.4928
1948-12-07,63.16,62.49,63.95,61.87,4868148,-1.0608,2.08,71.2818,22.21,-2.5201,72.0637
1948-12-08,62.49,62.85,63.53,61.67,17282923,0.5761,1.86,71.0348,25.17,-2.4955,71.4488
1948-12-09,62.85,63.0,64.0,62.76,16024961,0.2387,1.24,70.7982,26.42,-2.4357,70.7468
1948-12-10,63.0,61.62,65.16,59.12,17631574,-2.1905,6.04,70.5604,22.66,-2.4713,70.4905
1948-12-13,61.62,61.02,61.87,60.55,10852188,-0.9737,1.32,70.2834,21.24,-2.5188,70.0634
1948-12-14,61.02,60.92,61.32,60.41,12748083,-0.1639,0.91,69.9766,21.01,-2.5353,69.8389
1948-12-15,60.92,62.5,63.07,58.88,12094688,2.5936,4.19,69.7016,33.56,-2.3933,69.2368
1948-12-16,62.5,62.66,63.97,62.2,17382329,0.256,1.77,69.4436,34.69,-2.2421,68.7131
1948-12-17,62.66,60.52,63.72,59.8,17446333,-3.4153,3.92,69.1276,27.86,-2.2687,67.973
1948-12-20,60.52,62.44,62.75,60.01,4310328,3.1725,2.74,68.87,39.39,-2.1105,66.9425
1948-12-21,62.44,62.11,63.75,61.05,19403367,-0.5285,2.7,68.5698,38.26,-1.9889,66.3657
1948-12-22,62.11,60.36,62.83,60.34,2200233,-2.8176,2.49,68.2418,32.86,-2.0106,65.9437
1948-12-23,60.36,62.02,62.22,59.75,3438729,2.7502,2.47,67.959,41.32,-1.8722,65.4939
1948-12-24,62.02,61.79,62.07,60.63,9325400,-0.3708,1.44,67.7092,40.56,-1.7608,65.1994
1948-12-27,61.79,62.04,62.86,61.42,3695971,0.4046,1.44,67.4894,41.81,-1.6335,64.8073
1948-12-28,62.04,63.38,63.61,61.57,12019702,2.1599,2.04,67.2872,48.14,-1.4082,64.3714
1948-12-29,63.38,65.27,66.07,62.97,4526642,2.982,3.1,67.091,55.49,-1.0649,64.7695
1948-12-30,65.27,66.6,67.01,64.59,18473972,2.0377,2.42,66.9096,59.8,-0.6778,65.4565
1948-12-31,66.6,65.81,67.73,65.32,12438699,-1.1862,2.41,66.7094,56.31,-0.4297,65.9298
1949-01-03,65.81,65.73,66.26,65.23,9212650,-0.1216,1.03,66.5296,55.95,-0.2368,66.334
1949-01-04,65.73,65.78,66.52,64.62,11794212,0.0761,1.9,66.3574,56.14,-0.079,66.7412
1949-01-05,65.78,65.04,67.52,64.86,10602764,-1.125,2.66,66.173,52.59,-0.0135,66.9659
1949-01-06,65.04,64.91,66.35,64.23,14323855,-0.1999,2.12,66.0132,51.96,0.0275,67.15
1949-01-07,64.91,63.22,65.04,62.8,13507297,-2.6036,2.24,65.8262,44.57,-0.0754,67.1671
1949-01-10,63.22,63.53,64.78,62.07,8743512,0.4904,2.71,65.6402,46.09,-0.1304,67.1577
1949-01-11,63.53,62.66,64.15,61.37,9734863,-1.3694,2.78,65.435,42.57,-0.2415,67.0898
1949-01-12,62.66,61.98,63.15,61.54,3252875,-1.0852,1.61,65.2268,40.0,-0.38,67.0984
1949-01-13,61.98,61.63,62.96,60.57,15506705,-0.5647,2.39,65.0154,38.71,-0.5121,67.1177
1949-01-14,61.63,60.86,62.54,59.82,12488002,-1.2494,2.72,64.784,35.95,-0.6712,67.084
1949-01-17,60.86,60.15,61.41,59.77,822674,-1.1666,1.64,64.5438,33.58,-0.8448,67.2206
1949-01-18,60.15,58.55,60.8,58.21,12617159,-2.66,2.59,64.2898,28.94,-1.0988,67.5433
1949-01-19,58.55,58.62,59.64,57.57,9542453,0.1196,2.07,64.0372,29.4,-1.2798,67.7365
1949-01-20,58.62,58.03,59.45,57.99,416062,-1.0065,1.46,63.7788,27.77,-1.454,68.0166
1949-01-21,58.03,59.17,60.36,57.79,2228351,1.9645,2.57,63.582,35.24,-1.483,68.1158
1949-01-24,59.17,60.98,61.24,59.01,4466813,3.059,2.23,63.4108,44.97,-1.3444,68.108
1949-01-25,60.98,60.75,61.28,59.64,19904205,-0.3772,1.64,63.2662,44.07,-1.2389,68.0229
1949-01-26,60.75,61.32,61.57,59.88,15704382,0.9383,1.69,63.117,46.92,-1.0966,67.6845
1949-01-27,61.32,61.48,62.04,60.28,1117339,0.2609,1.76,62.9864,47.73,-0.9599,67.0359
1949-01-28,61.48,61.63,63.0,61.23,144235,0.244,1.77,62.8406,48.52,-0.8299,66.4984
1949-01-31,61.63,60.91,62.41,58.16,8551665,-1.1683,4.25,62.6826,45.0,-0.776,65.8888
1949-02-01,60.91,59.9,62.84,59.45,10295971,-1.6582,3.39,62.5448,40.56,-0.8055,65.1654
